gene_id	gene_biotype	gene_name
ENSG00000280936	antisense	AL353658.2
ENSG00000226390	antisense	AL353658.1
ENSG00000101210	protein_coding	EEF1A2
ENSG00000230226	antisense	AL121829.1
ENSG00000125534	protein_coding	PPDPF
ENSG00000101213	protein_coding	PTK6
ENSG00000125508	protein_coding	SRMS
ENSG00000275812	antisense	AL121829.2
ENSG00000125531	protein_coding	FNDC11
ENSG00000130589	protein_coding	HELZ2
ENSG00000101216	protein_coding	GMEB2
ENSG00000232442	antisense	MHENCR
ENSG00000197457	protein_coding	STMN3
ENSG00000258366	protein_coding	RTEL1
ENSG00000026036	protein_coding	RTEL1-TNFRSF6B
ENSG00000243509	protein_coding	TNFRSF6B
ENSG00000101246	protein_coding	ARFRP1
ENSG00000197114	protein_coding	ZGPAT
ENSG00000273154	protein_coding	AL121845.3
ENSG00000274501	antisense	AL121845.4
ENSG00000203896	protein_coding	LIME1
ENSG00000273047	protein_coding	AL121845.2
ENSG00000125520	protein_coding	SLC2A4RG
ENSG00000130584	protein_coding	ZBTB46
ENSG00000229299	antisense	AL121845.1
ENSG00000231208	antisense	ZBTB46-AS1
ENSG00000268858	antisense	AL118506.1
ENSG00000183260	protein_coding	ABHD16B
ENSG00000101150	protein_coding	TPD52L2
ENSG00000101152	protein_coding	DNAJC5
ENSG00000198276	protein_coding	UCKL1
ENSG00000280213	antisense	UCKL1-AS1
ENSG00000196700	protein_coding	ZNF512B
ENSG00000130590	protein_coding	SAMD10
ENSG00000101161	protein_coding	PRPF6
ENSG00000196421	protein_coding	C20orf204
ENSG00000203883	protein_coding	SOX18
ENSG00000171703	protein_coding	TCEA2
ENSG00000237371	antisense	AL355803.1
ENSG00000171700	protein_coding	RGS19
ENSG00000125510	protein_coding	OPRL1
ENSG00000171695	protein_coding	LKAAEAR1
ENSG00000196132	protein_coding	MYT1
ENSG00000125522	protein_coding	NPBWR2
ENSG00000203880	protein_coding	PCMTD2
ENSG00000149656	lincRNA	LINC00266-1
ENSG00000282807	lincRNA	AC008993.4
ENSG00000282591	lincRNA	FAM138F
ENSG00000176695	protein_coding	OR4F17
ENSG00000282535	lincRNA	AC092192.1
ENSG00000282393	lincRNA	AC016588.2
ENSG00000141934	protein_coding	PLPP2
ENSG00000105556	protein_coding	MIER2
ENSG00000267124	antisense	AC016588.1
ENSG00000105549	protein_coding	THEG
ENSG00000267443	lincRNA	AC010641.1
ENSG00000183186	protein_coding	C2CD4C
ENSG00000129946	protein_coding	SHC2
ENSG00000181781	protein_coding	ODF3L2
ENSG00000099866	protein_coding	MADCAM1
ENSG00000266933	antisense	AC005775.1
ENSG00000141933	protein_coding	TPGS1
ENSG00000099804	protein_coding	CDC34
ENSG00000197540	protein_coding	GZMM
ENSG00000267751	antisense	AC009005.1
ENSG00000172270	protein_coding	BSG
ENSG00000099822	protein_coding	HCN2
ENSG00000099821	protein_coding	POLRMT
ENSG00000261204	lincRNA	AC004449.1
ENSG00000070388	protein_coding	FGF22
ENSG00000070423	protein_coding	RNF126
ENSG00000267666	lincRNA	AC004156.1
ENSG00000070404	protein_coding	FSTL3
ENSG00000185198	protein_coding	PRSS57
ENSG00000099864	protein_coding	PALM
ENSG00000099812	protein_coding	MISP
ENSG00000272473	lincRNA	AC006273.1
ENSG00000267530	lincRNA	LINC01836
ENSG00000011304	protein_coding	PTBP1
ENSG00000129951	protein_coding	PLPPR3
ENSG00000172232	protein_coding	AZU1
ENSG00000196415	protein_coding	PRTN3
ENSG00000197561	protein_coding	ELANE
ENSG00000197766	protein_coding	CFD
ENSG00000175221	protein_coding	MED16
ENSG00000198858	protein_coding	R3HDM4
ENSG00000116014	protein_coding	KISS1R
ENSG00000116017	protein_coding	ARID3A
ENSG00000267159	antisense	AC005379.1
ENSG00000065268	protein_coding	WDR18
ENSG00000266990	antisense	AC004528.1
ENSG00000116032	protein_coding	GRIN3B
ENSG00000182087	protein_coding	TMEM259
ENSG00000274177	antisense	AC004528.2
ENSG00000064666	protein_coding	CNN2
ENSG00000064687	protein_coding	ABCA7
ENSG00000180448	protein_coding	ARHGAP45
ENSG00000099817	protein_coding	POLR2E
ENSG00000167468	protein_coding	GPX4
ENSG00000064932	protein_coding	SBNO2
ENSG00000118046	protein_coding	STK11
ENSG00000099625	protein_coding	CBARP
ENSG00000267778	lincRNA	AC004221.1
ENSG00000099624	protein_coding	ATP5F1D
ENSG00000167470	protein_coding	MIDN
ENSG00000099622	protein_coding	CIRBP
ENSG00000267493	antisense	CIRBP-AS1
ENSG00000228300	protein_coding	C19orf24
ENSG00000099617	protein_coding	EFNA2
ENSG00000267372	lincRNA	AC005330.1
ENSG00000160953	protein_coding	MUM1
ENSG00000267755	antisense	AC005329.2
ENSG00000115286	protein_coding	NDUFS7
ENSG00000280486	antisense	AC005329.3
ENSG00000248015	antisense	AC005329.1
ENSG00000130005	protein_coding	GAMT
ENSG00000071626	protein_coding	DAZAP1
ENSG00000115268	protein_coding	RPS15
ENSG00000268798	lincRNA	AC027307.3
ENSG00000115266	protein_coding	APC2
ENSG00000267317	antisense	AC027307.2
ENSG00000119559	protein_coding	C19orf25
ENSG00000115257	protein_coding	PCSK4
ENSG00000115255	protein_coding	REEP6
ENSG00000185761	protein_coding	ADAMTSL5
ENSG00000267092	antisense	AC027307.1
ENSG00000185988	protein_coding	PLK5
ENSG00000181588	protein_coding	MEX3D
ENSG00000071655	protein_coding	MBD3
ENSG00000267059	protein_coding	AC005943.1
ENSG00000127540	protein_coding	UQCR11
ENSG00000071564	protein_coding	TCF3
ENSG00000267073	lincRNA	AC005256.1
ENSG00000205922	protein_coding	ONECUT3
ENSG00000130270	protein_coding	ATP8B3
ENSG00000079313	protein_coding	REXO1
ENSG00000267007	antisense	AC012615.2
ENSG00000267125	antisense	AC012615.3
ENSG00000129911	protein_coding	KLF16
ENSG00000267141	antisense	AC012615.4
ENSG00000261526	lincRNA	AC012615.1
ENSG00000267232	lincRNA	AC012615.5
ENSG00000129968	protein_coding	ABHD17A
ENSG00000227500	protein_coding	SCAMP4
ENSG00000213638	protein_coding	ADAT3
ENSG00000133275	protein_coding	CSNK1G2
ENSG00000180846	antisense	CSNK1G2-AS1
ENSG00000133243	protein_coding	BTBD2
ENSG00000099875	protein_coding	MKNK2
ENSG00000172081	protein_coding	MOB3A
ENSG00000099840	protein_coding	IZUMO4
ENSG00000065000	protein_coding	AP3D1
ENSG00000104885	protein_coding	DOT1L
ENSG00000267122	antisense	AC004490.1
ENSG00000104886	protein_coding	PLEKHJ1
ENSG00000104897	protein_coding	SF3A2
ENSG00000104899	protein_coding	AMH
ENSG00000167476	protein_coding	JSRP1
ENSG00000104904	protein_coding	OAZ1
ENSG00000273734	protein_coding	AC005258.1
ENSG00000188305	protein_coding	PEAK3
ENSG00000220008	protein_coding	LINGO3
ENSG00000130332	protein_coding	LSM7
ENSG00000005206	protein_coding	SPPL2B
ENSG00000178297	protein_coding	TMPRSS9
ENSG00000099800	protein_coding	TIMM13
ENSG00000176619	protein_coding	LMNB2
ENSG00000267201	lincRNA	LINC01775
ENSG00000099860	protein_coding	GADD45B
ENSG00000176533	protein_coding	GNG7
ENSG00000267214	antisense	AC092068.1
ENSG00000176490	protein_coding	DIRAS1
ENSG00000267001	protein_coding	AC006538.2
ENSG00000141873	protein_coding	SLC39A3
ENSG00000104969	protein_coding	SGTA
ENSG00000172009	protein_coding	THOP1
ENSG00000172006	protein_coding	ZNF554
ENSG00000186300	protein_coding	ZNF555
ENSG00000267063	antisense	AC006130.1
ENSG00000172000	protein_coding	ZNF556
ENSG00000171970	protein_coding	ZNF57
ENSG00000253392	antisense	AC119403.1
ENSG00000175691	protein_coding	ZNF77
ENSG00000104953	protein_coding	TLE6
ENSG00000065717	protein_coding	TLE2
ENSG00000267469	antisense	AC005944.1
ENSG00000104964	protein_coding	AES
ENSG00000088256	protein_coding	GNA11
ENSG00000267139	antisense	AC005262.2
ENSG00000267688	antisense	KF456478.1
ENSG00000060558	protein_coding	GNA15
ENSG00000267551	antisense	AC005264.1
ENSG00000125910	protein_coding	S1PR4
ENSG00000125912	protein_coding	NCLN
ENSG00000161082	protein_coding	CELF5
ENSG00000267448	antisense	AC010649.1
ENSG00000141905	protein_coding	NFIC
ENSG00000095932	protein_coding	SMIM24
ENSG00000284638	protein_coding	AC005551.1
ENSG00000129932	protein_coding	DOHH
ENSG00000105325	protein_coding	FZR1
ENSG00000161091	protein_coding	MFSD12
ENSG00000183397	protein_coding	C19orf71
ENSG00000267436	antisense	AC005786.3
ENSG00000267231	lincRNA	AC005786.2
ENSG00000064961	protein_coding	HMG20B
ENSG00000179855	protein_coding	GIPC3
ENSG00000006638	protein_coding	TBXA2R
ENSG00000226800	antisense	CACTIN-AS1
ENSG00000105298	protein_coding	CACTIN
ENSG00000186111	protein_coding	PIP5K1C
ENSG00000267304	antisense	AC004637.1
ENSG00000105289	protein_coding	TJP3
ENSG00000011132	protein_coding	APBA3
ENSG00000267205	antisense	AC005954.2
ENSG00000183617	protein_coding	MRPL54
ENSG00000173976	protein_coding	RAX2
ENSG00000007264	protein_coding	MATK
ENSG00000105278	protein_coding	ZFR2
ENSG00000167654	protein_coding	ATCAY
ENSG00000077009	protein_coding	NMRK2
ENSG00000167657	protein_coding	DAPK3
ENSG00000167658	protein_coding	EEF2
ENSG00000105229	protein_coding	PIAS4
ENSG00000178951	protein_coding	ZBTB7A
ENSG00000126934	protein_coding	MAP2K2
ENSG00000060566	protein_coding	CREB3L3
ENSG00000077463	protein_coding	SIRT6
ENSG00000089847	protein_coding	ANKRD24
ENSG00000105246	protein_coding	EBI3
ENSG00000105248	protein_coding	YJU2
ENSG00000105251	protein_coding	SHD
ENSG00000167664	protein_coding	TMIGD2
ENSG00000105255	protein_coding	FSD1
ENSG00000178078	protein_coding	STAP2
ENSG00000269425	antisense	AC104521.1
ENSG00000008382	protein_coding	MPND
ENSG00000269807	antisense	AC007292.3
ENSG00000269318	antisense	AC007292.2
ENSG00000141985	protein_coding	SH3GL1
ENSG00000267980	antisense	AC007292.1
ENSG00000167670	protein_coding	CHAF1A
ENSG00000267255	antisense	AC011498.3
ENSG00000167671	protein_coding	UBXN6
ENSG00000267030	antisense	AC011498.2
ENSG00000267769	antisense	AC011498.6
ENSG00000267011	lincRNA	AC011498.1
ENSG00000167674	protein_coding	HDGFL2
ENSG00000167676	protein_coding	PLIN4
ENSG00000214456	protein_coding	PLIN5
ENSG00000267385	protein_coding	AC011498.4
ENSG00000171236	protein_coding	LRG1
ENSG00000167680	protein_coding	SEMA6B
ENSG00000185361	protein_coding	TNFAIP8L1
ENSG00000074842	protein_coding	MYDGF
ENSG00000268565	antisense	AC005339.1
ENSG00000142002	protein_coding	DPP9
ENSG00000205790	antisense	DPP9-AS1
ENSG00000176840	lincRNA	MIR7-3HG
ENSG00000268536	lincRNA	AC005523.1
ENSG00000141965	protein_coding	FEM1A
ENSG00000269604	antisense	AC005523.2
ENSG00000127666	protein_coding	TICAM1
ENSG00000267484	antisense	AC027319.1
ENSG00000105355	protein_coding	PLIN3
ENSG00000205784	protein_coding	ARRDC5
ENSG00000276043	protein_coding	UHRF1
ENSG00000127663	protein_coding	KDM4B
ENSG00000105426	protein_coding	PTPRS
ENSG00000267550	antisense	AC022517.1
ENSG00000274447	antisense	AC005790.1
ENSG00000105428	protein_coding	ZNRF4
ENSG00000223573	protein_coding	TINCR
ENSG00000130254	protein_coding	SAFB2
ENSG00000160633	protein_coding	SAFB
ENSG00000130255	protein_coding	RPL36
ENSG00000174917	protein_coding	C19orf70
ENSG00000167733	protein_coding	HSD11B1L
ENSG00000196365	protein_coding	LONP1
ENSG00000174898	protein_coding	CATSPERD
ENSG00000212123	protein_coding	PRR22
ENSG00000267157	protein_coding	AC011499.1
ENSG00000141994	protein_coding	DUS3L
ENSG00000171119	protein_coding	NRTN
ENSG00000156413	protein_coding	FUT6
ENSG00000171124	protein_coding	FUT3
ENSG00000267709	antisense	AC024592.2
ENSG00000130383	protein_coding	FUT5
ENSG00000267740	protein_coding	AC024592.3
ENSG00000174886	protein_coding	NDUFA11
ENSG00000266941	antisense	AC024592.1
ENSG00000267314	protein_coding	AC104532.1
ENSG00000187650	protein_coding	VMAC
ENSG00000267571	antisense	AC104532.2
ENSG00000105519	protein_coding	CAPS
ENSG00000031823	protein_coding	RANBP3
ENSG00000266983	antisense	AC011444.1
ENSG00000087903	protein_coding	RFX2
ENSG00000267262	antisense	AC011444.2
ENSG00000267299	antisense	AC011444.3
ENSG00000130377	protein_coding	ACSBG2
ENSG00000130382	protein_coding	MLLT1
ENSG00000267563	antisense	AC011471.2
ENSG00000167769	protein_coding	ACER1
ENSG00000269802	antisense	AC011491.3
ENSG00000125656	protein_coding	CLPP
ENSG00000125652	protein_coding	ALKBH7
ENSG00000125650	protein_coding	PSPN
ENSG00000125651	protein_coding	GTF2F1
ENSG00000088247	protein_coding	KHSRP
ENSG00000181240	protein_coding	SLC25A41
ENSG00000125648	protein_coding	SLC25A23
ENSG00000130545	protein_coding	CRB3
ENSG00000205744	protein_coding	DENND1C
ENSG00000275234	antisense	AC010503.4
ENSG00000104833	protein_coding	TUBB4A
ENSG00000268191	antisense	AC010503.1
ENSG00000268203	antisense	AC010503.2
ENSG00000125657	protein_coding	TNFSF9
ENSG00000125726	protein_coding	CD70
ENSG00000125735	protein_coding	TNFSF14
ENSG00000125730	protein_coding	C3
ENSG00000125734	protein_coding	GPR108
ENSG00000125733	protein_coding	TRIP10
ENSG00000269680	antisense	AC008760.1
ENSG00000125731	protein_coding	SH2D3A
ENSG00000141968	protein_coding	VAV1
ENSG00000174837	protein_coding	ADGRE1
ENSG00000268845	antisense	AC025278.1
ENSG00000196589	protein_coding	MBD3L2B
ENSG00000237247	protein_coding	MBD3L5
ENSG00000205718	protein_coding	MBD3L4
ENSG00000230522	protein_coding	MBD3L2
ENSG00000182315	protein_coding	MBD3L3
ENSG00000130544	protein_coding	ZNF557
ENSG00000171105	protein_coding	INSR
ENSG00000263264	protein_coding	AC119396.1
ENSG00000268861	protein_coding	AC008878.3
ENSG00000267852	antisense	AC119396.2
ENSG00000104880	protein_coding	ARHGEF18
ENSG00000104883	protein_coding	PEX11G
ENSG00000198723	protein_coding	TEX45
ENSG00000267952	protein_coding	AC008878.1
ENSG00000198816	protein_coding	ZNF358
ENSG00000269371	antisense	AC008878.4
ENSG00000090674	protein_coding	MCOLN1
ENSG00000268614	protein_coding	AC008878.2
ENSG00000032444	protein_coding	PNPLA6
ENSG00000076826	protein_coding	CAMSAP3
ENSG00000076924	protein_coding	XAB2
ENSG00000229833	protein_coding	PET100
ENSG00000268400	protein_coding	AC008763.2
ENSG00000174788	protein_coding	PCP2
ENSG00000268204	antisense	AC008763.1
ENSG00000076944	protein_coding	STXBP2
ENSG00000104918	protein_coding	RETN
ENSG00000183019	protein_coding	MCEMP1
ENSG00000269711	protein_coding	AC008763.3
ENSG00000181029	protein_coding	TRAPPC5
ENSG00000104921	protein_coding	FCER2
ENSG00000182566	protein_coding	CLEC4G
ENSG00000090659	protein_coding	CD209
ENSG00000104938	protein_coding	CLEC4M
ENSG00000142459	protein_coding	EVI5L
ENSG00000183248	protein_coding	PRR36
ENSG00000268120	lincRNA	AC010336.3
ENSG00000171017	protein_coding	LRRC8E
ENSG00000214248	antisense	AC010336.1
ENSG00000076984	protein_coding	MAP2K7
ENSG00000268149	antisense	AC010336.4
ENSG00000260001	protein_coding	TGFBR3L
ENSG00000260500	antisense	AC010336.2
ENSG00000104976	protein_coding	SNAPC2
ENSG00000178531	protein_coding	CTXN1
ENSG00000104980	protein_coding	TIMM44
ENSG00000066044	protein_coding	ELAVL1
ENSG00000269813	antisense	AC010336.6
ENSG00000267939	lincRNA	AC008946.1
ENSG00000131142	protein_coding	CCL25
ENSG00000142449	protein_coding	FBN3
ENSG00000090661	protein_coding	CERS4
ENSG00000271717	antisense	AC022146.2
ENSG00000167775	protein_coding	CD320
ENSG00000167774	protein_coding	AC010323.1
ENSG00000267855	protein_coding	NDUFA7
ENSG00000233927	protein_coding	RPS28
ENSG00000186994	protein_coding	KANK3
ENSG00000167772	protein_coding	ANGPTL4
ENSG00000269386	antisense	RAB11B-AS1
ENSG00000185236	protein_coding	RAB11B
ENSG00000099785	protein_coding	MARCH2
ENSG00000268931	antisense	AC136469.1
ENSG00000099783	protein_coding	HNRNPM
ENSG00000133246	protein_coding	PRAM1
ENSG00000133250	protein_coding	ZNF414
ENSG00000142347	protein_coding	MYO1F
ENSG00000268618	antisense	AC092316.1
ENSG00000142303	protein_coding	ADAMTS10
ENSG00000267986	antisense	AC130469.1
ENSG00000268480	lincRNA	LINC01862
ENSG00000181786	protein_coding	ACTL9
ENSG00000181733	protein_coding	OR2Z1
ENSG00000167785	protein_coding	ZNF558
ENSG00000269300	antisense	AC008734.1
ENSG00000170948	protein_coding	MBD3L1
ENSG00000181143	protein_coding	MUC16
ENSG00000170929	protein_coding	OR1M1
ENSG00000170923	protein_coding	OR7G2
ENSG00000161807	protein_coding	OR7G1
ENSG00000170920	protein_coding	OR7G3
ENSG00000130803	protein_coding	ZNF317
ENSG00000188000	protein_coding	OR7D2
ENSG00000174667	protein_coding	OR7D4
ENSG00000237521	protein_coding	OR7E24
ENSG00000267510	antisense	AC011451.1
ENSG00000196110	protein_coding	ZNF699
ENSG00000188321	protein_coding	ZNF559
ENSG00000270011	protein_coding	ZNF559-ZNF177
ENSG00000188629	protein_coding	ZNF177
ENSG00000174652	protein_coding	ZNF266
ENSG00000198028	protein_coding	ZNF560
ENSG00000267273	lincRNA	AC008567.2
ENSG00000130818	protein_coding	ZNF426
ENSG00000278611	lincRNA	ZNF426-DT
ENSG00000197961	protein_coding	ZNF121
ENSG00000171469	protein_coding	ZNF561
ENSG00000171466	protein_coding	ZNF562
ENSG00000277587	lincRNA	AC008759.3
ENSG00000267612	lincRNA	AC008759.2
ENSG00000196605	protein_coding	ZNF846
ENSG00000266950	lincRNA	AC008752.1
ENSG00000127452	protein_coding	FBXL12
ENSG00000198258	protein_coding	UBL5
ENSG00000267289	lincRNA	AC008752.2
ENSG00000127445	protein_coding	PIN1
ENSG00000105088	protein_coding	OLFM2
ENSG00000080573	protein_coding	COL5A3
ENSG00000267650	antisense	AC008742.1
ENSG00000080511	protein_coding	RDH8
ENSG00000130813	protein_coding	C19orf66
ENSG00000267387	antisense	AC020931.1
ENSG00000130812	protein_coding	ANGPTL6
ENSG00000243207	protein_coding	PPAN-P2RY11
ENSG00000130810	protein_coding	PPAN
ENSG00000244165	protein_coding	P2RY11
ENSG00000130811	protein_coding	EIF3G
ENSG00000130816	protein_coding	DNMT1
ENSG00000267534	protein_coding	S1PR2
ENSG00000105364	protein_coding	MRPL4
ENSG00000266978	antisense	AC011511.2
ENSG00000267105	antisense	AC011511.3
ENSG00000090339	protein_coding	ICAM1
ENSG00000267607	antisense	AC011511.5
ENSG00000105371	protein_coding	ICAM4
ENSG00000105376	protein_coding	ICAM5
ENSG00000220201	protein_coding	ZGLP1
ENSG00000167807	protein_coding	AC011511.1
ENSG00000267673	protein_coding	FDX2
ENSG00000267303	protein_coding	AC011511.4
ENSG00000161847	protein_coding	RAVER1
ENSG00000274425	antisense	AC114271.1
ENSG00000076662	protein_coding	ICAM3
ENSG00000105397	protein_coding	TYK2
ENSG00000105401	protein_coding	CDC37
ENSG00000065989	protein_coding	PDE4A
ENSG00000079999	protein_coding	KEAP1
ENSG00000180739	protein_coding	S1PR5
ENSG00000130734	protein_coding	ATG4D
ENSG00000129347	protein_coding	KRI1
ENSG00000129355	protein_coding	CDKN2D
ENSG00000129354	protein_coding	AP1M2
ENSG00000129353	protein_coding	SLC44A2
ENSG00000267100	lincRNA	ILF3-DT
ENSG00000129351	protein_coding	ILF3
ENSG00000213339	protein_coding	QTRT1
ENSG00000079805	protein_coding	DNM2
ENSG00000099203	protein_coding	TMED1
ENSG00000214212	protein_coding	C19orf38
ENSG00000142453	protein_coding	CARM1
ENSG00000130733	protein_coding	YIPF2
ENSG00000142444	protein_coding	TIMM29
ENSG00000127616	protein_coding	SMARCA4
ENSG00000266936	antisense	AC011442.1
ENSG00000130164	protein_coding	LDLR
ENSG00000161888	protein_coding	SPC24
ENSG00000197256	protein_coding	KANK2
ENSG00000130158	protein_coding	DOCK6
ENSG00000267082	antisense	AC011472.1
ENSG00000273733	antisense	AC011472.4
ENSG00000130173	protein_coding	ANGPTL8
ENSG00000130167	protein_coding	TSPAN16
ENSG00000105514	protein_coding	RAB3D
ENSG00000105518	protein_coding	TMEM205
ENSG00000183401	protein_coding	CCDC159
ENSG00000105520	protein_coding	PLPPR2
ENSG00000267277	antisense	AC024575.1
ENSG00000173928	protein_coding	SWSAP1
ENSG00000187266	protein_coding	EPOR
ENSG00000205517	protein_coding	RGL3
ENSG00000198003	protein_coding	CCDC151
ENSG00000130175	protein_coding	PRKCSH
ENSG00000196361	protein_coding	ELAVL3
ENSG00000267477	protein_coding	AC008481.3
ENSG00000161914	protein_coding	ZNF653
ENSG00000130159	protein_coding	ECSIT
ENSG00000130176	protein_coding	CNN1
ENSG00000130165	protein_coding	ELOF1
ENSG00000198551	protein_coding	ZNF627
ENSG00000102575	protein_coding	ACP5
ENSG00000197332	lincRNA	AC008543.1
ENSG00000197933	protein_coding	ZNF823
ENSG00000197044	protein_coding	ZNF441
ENSG00000267646	antisense	AC008543.5
ENSG00000177599	protein_coding	ZNF491
ENSG00000171295	protein_coding	ZNF440
ENSG00000267089	lincRNA	AC008543.4
ENSG00000171291	protein_coding	ZNF439
ENSG00000198429	protein_coding	ZNF69
ENSG00000196757	protein_coding	ZNF700
ENSG00000267179	protein_coding	AC008770.2
ENSG00000197054	protein_coding	ZNF763
ENSG00000197647	protein_coding	ZNF433
ENSG00000257355	protein_coding	AC008770.1
ENSG00000257446	protein_coding	ZNF878
ENSG00000223547	protein_coding	ZNF844
ENSG00000214189	protein_coding	ZNF788P
ENSG00000132010	protein_coding	ZNF20
ENSG00000213297	protein_coding	ZNF625-ZNF20
ENSG00000257591	protein_coding	ZNF625
ENSG00000196646	protein_coding	ZNF136
ENSG00000197857	protein_coding	ZNF44
ENSG00000188868	protein_coding	ZNF563
ENSG00000198342	protein_coding	ZNF442
ENSG00000268744	protein_coding	AC008758.4
ENSG00000196466	protein_coding	ZNF799
ENSG00000268870	protein_coding	AC008758.5
ENSG00000180855	protein_coding	ZNF443
ENSG00000269755	protein_coding	AC008758.6
ENSG00000234848	antisense	AC008758.2
ENSG00000242852	protein_coding	ZNF709
ENSG00000196826	protein_coding	AC008758.1
ENSG00000249709	protein_coding	ZNF564
ENSG00000269693	protein_coding	AC010422.6
ENSG00000230310	lincRNA	AC010422.1
ENSG00000188033	protein_coding	ZNF490
ENSG00000173875	protein_coding	ZNF791
ENSG00000269242	protein_coding	AC010422.3
ENSG00000104774	protein_coding	MAN2B1
ENSG00000269590	protein_coding	AC010422.5
ENSG00000123154	protein_coding	WDR83
ENSG00000105583	protein_coding	WDR83OS
ENSG00000095059	protein_coding	DHPS
ENSG00000268945	lincRNA	AC010422.2
ENSG00000283980	protein_coding	GNG14
ENSG00000132004	protein_coding	FBXW9
ENSG00000267791	antisense	AC018761.4
ENSG00000105576	protein_coding	TNPO2
ENSG00000267004	lincRNA	AC018761.1
ENSG00000123144	protein_coding	TRIR
ENSG00000198356	protein_coding	ASNA1
ENSG00000039987	protein_coding	BEST2
ENSG00000095066	protein_coding	HOOK2
ENSG00000267212	lincRNA	AC018761.3
ENSG00000171223	protein_coding	JUNB
ENSG00000167815	protein_coding	PRDX2
ENSG00000267062	antisense	AC018761.2
ENSG00000284491	protein_coding	THSD8
ENSG00000104889	protein_coding	RNASEH2A
ENSG00000132026	protein_coding	RTBDN
ENSG00000267424	antisense	AC020934.1
ENSG00000105613	protein_coding	MAST1
ENSG00000105612	protein_coding	DNASE2
ENSG00000267735	antisense	AC020934.2
ENSG00000105610	protein_coding	KLF1
ENSG00000105607	protein_coding	GCDH
ENSG00000161860	protein_coding	SYCE2
ENSG00000179115	protein_coding	FARSA
ENSG00000266975	antisense	FARSA-AS1
ENSG00000179218	protein_coding	CALR
ENSG00000267458	antisense	AC092069.1
ENSG00000179262	protein_coding	RAD23A
ENSG00000179271	protein_coding	GADD45GIP1
ENSG00000179284	protein_coding	DAND5
ENSG00000008441	protein_coding	NFIX
ENSG00000267417	antisense	AC138474.1
ENSG00000267610	antisense	AC007787.1
ENSG00000104903	protein_coding	LYL1
ENSG00000104907	protein_coding	TRMT1
ENSG00000160877	protein_coding	NACC1
ENSG00000266897	lincRNA	AC005546.1
ENSG00000267512	antisense	AC011446.1
ENSG00000104915	protein_coding	STX10
ENSG00000160888	protein_coding	IER2
ENSG00000267598	antisense	AC011446.2
ENSG00000141837	protein_coding	CACNA1A
ENSG00000104957	protein_coding	CCDC130
ENSG00000037757	protein_coding	MRI1
ENSG00000267633	antisense	AC008686.1
ENSG00000104979	protein_coding	C19orf53
ENSG00000132003	protein_coding	ZSWIM4
ENSG00000267582	antisense	AC020916.2
ENSG00000267519	lincRNA	AC020916.1
ENSG00000187556	protein_coding	NANOS3
ENSG00000132016	protein_coding	C19orf57
ENSG00000132024	protein_coding	CC2D1A
ENSG00000132000	protein_coding	PODNL1
ENSG00000132017	protein_coding	DCAF15
ENSG00000132005	protein_coding	RFX1
ENSG00000275091	antisense	AC022098.4
ENSG00000171136	protein_coding	RLN3
ENSG00000267670	antisense	AC022098.2
ENSG00000104998	protein_coding	IL27RA
ENSG00000187867	protein_coding	PALM3
ENSG00000141854	protein_coding	MISP3
ENSG00000188032	protein_coding	C19orf67
ENSG00000141858	protein_coding	SAMD1
ENSG00000072062	protein_coding	PRKACA
ENSG00000267783	antisense	AC022098.3
ENSG00000105011	protein_coding	ASF1B
ENSG00000267169	antisense	AC022098.1
ENSG00000072071	protein_coding	ADGRL1
ENSG00000267723	lincRNA	AC011509.2
ENSG00000267406	lincRNA	AC011509.1
ENSG00000266913	lincRNA	LINC01841
ENSG00000267147	lincRNA	LINC01842
ENSG00000123146	protein_coding	ADGRE5
ENSG00000267379	antisense	AC008569.1
ENSG00000123136	protein_coding	DDX39A
ENSG00000123143	protein_coding	PKN1
ENSG00000160951	protein_coding	PTGER1
ENSG00000123159	protein_coding	GIPC1
ENSG00000132002	protein_coding	DNAJB1
ENSG00000099797	protein_coding	TECR
ENSG00000099795	protein_coding	NDUFB7
ENSG00000187912	protein_coding	CLEC17A
ENSG00000131355	protein_coding	ADGRE3
ENSG00000160961	protein_coding	ZNF333
ENSG00000127507	protein_coding	ADGRE2
ENSG00000127530	protein_coding	OR7C1
ENSG00000188269	protein_coding	OR7A5
ENSG00000127515	protein_coding	OR7A10
ENSG00000185385	protein_coding	OR7A17
ENSG00000127529	protein_coding	OR7C2
ENSG00000105143	protein_coding	SLC1A6
ENSG00000160994	protein_coding	CCDC105
ENSG00000105141	protein_coding	CASP14
ENSG00000094661	protein_coding	OR1I1
ENSG00000105137	protein_coding	SYDE1
ENSG00000105135	protein_coding	ILVBL
ENSG00000268564	antisense	AC003956.1
ENSG00000074181	protein_coding	NOTCH3
ENSG00000269635	lincRNA	AC004257.1
ENSG00000105131	protein_coding	EPHX3
ENSG00000141867	protein_coding	BRD4
ENSG00000273218	lincRNA	AC005776.2
ENSG00000105127	protein_coding	AKAP8
ENSG00000011243	protein_coding	AKAP8L
ENSG00000011451	protein_coding	WIZ
ENSG00000105122	protein_coding	RASAL3
ENSG00000161031	protein_coding	PGLYRP2
ENSG00000171954	protein_coding	CYP4F22
ENSG00000266951	lincRNA	AC093072.1
ENSG00000186526	protein_coding	CYP4F8
ENSG00000186529	protein_coding	CYP4F3
ENSG00000186204	protein_coding	CYP4F12
ENSG00000171942	protein_coding	OR10H2
